Date,Surveyors,Site-ID,Plot-ID,Tree ID,Tree species,Lichen species,Sampling method,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,COLLSUBF,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,PERTSPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,cf. LECACINE,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,BACISCHW,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,PERTAMAR,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,PYXISORE,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,GRAPSCRI,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,CLADSPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,PARMSQSA,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,LECASPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,PERTMACO,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,ROPACHLO,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,PERTAMAR,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,PUNCRUDE,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,PYXISORE,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,LOBAPULM,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,CLADSPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,PARMSQSA,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,cf. OPEGSPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,PERTSPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,BACISCHW,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,PERTAMAR,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,PYXISORE,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,LEPRSPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,LOBAPULM,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,CLADSPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,PARMSQSA,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,ANZICOLP,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,cf. LECAABIE,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,MYCOSANG,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,OCHRTROC,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,PERTGLOB,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,PYRESPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,PERTSPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,PELTSPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,LECASPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,PERTMACO,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,ROPACHLO,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,PERTAMAR,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,LECATHYS,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,PYXISORE,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,GRAPSCRI,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,CLADSPP.,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,PARMSQSA,wP & rO inventory,
"June 14, 2007","SC, RTM",CL-B,01,1,wP,HYPOTUBU,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,wP,USNESTRI,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,wP,HYPOPHYS,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,wP,USNESPP.,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,wP,ROPACHLO,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,wP,PUNCRUDE,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,wP,PARMSQSA,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,wP,PLATTUCK,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,wP,HYPOTUBU,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,wP,HYPOPHYS,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,wP,ROPACHLO,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,wP,PUNCRUDE,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,wP,PARMSQSA,Branches,
"June 14, 2007","SC, RTM",CL-B,01,3,wP,USNESPP.,Branches,
"June 14, 2007","SC, RTM",CL-B,01,3,wP,ROPACHLO,Branches,
"June 14, 2007","SC, RTM",CL-B,01,3,wP,CLADSPP.,Branches,
"June 14, 2007","SC, RTM",CL-B,01,3,wP,PARMSQSA,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,wP,RAMASPP. ,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,wP,HYPOPHYS,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,wP,USNESPP.,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,wP,LECASPP.,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,wP,ROPACHLO,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,wP,PARMSQSA,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,BRYOFURC,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,HYPOTUBU,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,RAMASPP. ,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,USNESTRI,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,HYPOPHYS,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,USNESPP.,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,ROPACHLO,Branches,
"June 14, 2007","SC, RTM",CL-B,01,1,rO,PARMSQSA,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,USNESTRI,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,HYPOPHYS,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,USNESPP.,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,LECASPP.,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,PUNCRUDE,Branches,
"June 14, 2007","SC, RTM",CL-B,01,2,rO,PARMSQSA,Branches,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,RAMASPP. ,Branches,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,HYPOPHYS,Branches,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,PERTAMAR,Branches,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,PUNCRUDE,Branches,
"June 14, 2007","SC, RTM",CL-B,01,3,rO,PARMSQSA,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,HYPOTUBU,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,RAMASPP. ,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,USNESTRI,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,PLATGLAU,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,HYPOPHYS,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,USNESPP.,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,LECASPP.,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,ROPACHLO,Branches,
"June 14, 2007","SC, RTM",CL-B,01,4,rO,PARMSQSA,Branches,
"August 11, 2006",MNC,PL-A,01,L01,rM,CLADSPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L01,rM,LOBAPULM,rM inventory,
"August 11, 2006",MNC,PL-A,01,L01,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L02,rM,LOBASCRO,rM inventory,
"August 11, 2006",MNC,PL-A,01,L02,rM,PERTAMAR,rM inventory,
"August 11, 2006",MNC,PL-A,01,L02,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L03,rM,PUNCRUDE,rM inventory,
"August 11, 2006",MNC,PL-A,01,L03,rM,PERTAMAR,rM inventory,
"August 11, 2006",MNC,PL-A,01,L03,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L04,rM,LEPTCYAN,rM inventory,
"August 11, 2006",MNC,PL-A,01,L04,rM,GRAPSCRI,rM inventory,
"August 11, 2006",MNC,PL-A,01,L04,rM,PUNCRUDE,rM inventory,
"August 11, 2006",MNC,PL-A,01,L04,rM,PERTAMAR,rM inventory,
"August 11, 2006",MNC,PL-A,01,L04,rM,LOBAPULM,rM inventory,
"August 11, 2006",MNC,PL-A,01,L04,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L05,rM,LOBASCRO,rM inventory,
"August 11, 2006",MNC,PL-A,01,L05,rM,GRAPSCRI,rM inventory,
"August 11, 2006",MNC,PL-A,01,L05,rM,cf. BIATLONG,rM inventory,
"August 11, 2006",MNC,PL-A,01,L05,rM,PERTMACO,rM inventory,
"August 11, 2006",MNC,PL-A,01,L05,rM,PUNCRUDE,rM inventory,
"August 11, 2006",MNC,PL-A,01,L05,rM,LECASPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L05,rM,PERTAMAR,rM inventory,
"August 11, 2006",MNC,PL-A,01,L05,rM,CLADSPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L05,rM,LOBAPULM,rM inventory,
"August 11, 2006",MNC,PL-A,01,L05,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L06,rM,GRAPSCRI,rM inventory,
"August 11, 2006",MNC,PL-A,01,L06,rM,ROPACHLO,rM inventory,
"August 11, 2006",MNC,PL-A,01,L06,rM,cf. BIATLONG,rM inventory,
"August 11, 2006",MNC,PL-A,01,L06,rM,LECASPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L06,rM,LOBAPULM,rM inventory,
"August 11, 2006",MNC,PL-A,01,L06,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L07,rM,PERTMACO,rM inventory,
"August 11, 2006",MNC,PL-A,01,L07,rM,PUNCRUDE,rM inventory,
"August 11, 2006",MNC,PL-A,01,L07,rM,LOBAPULM,rM inventory,
"August 11, 2006",MNC,PL-A,01,L07,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L08,rM,cf. ROPACHLO,rM inventory,
"August 11, 2006",MNC,PL-A,01,L08,rM,cf. LECACAES,rM inventory,
"August 11, 2006",MNC,PL-A,01,L08,rM,PERTAMAR,rM inventory,
"August 11, 2006",MNC,PL-A,01,L08,rM,CLADSPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L08,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L09,rM,PSEUPERP,rM inventory,
"August 11, 2006",MNC,PL-A,01,L09,rM,USNESPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L09,rM,PUNCRUDE,rM inventory,
"August 11, 2006",MNC,PL-A,01,L09,rM,LECASPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L09,rM,CLADSPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L09,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L10,rM,ROPACHLO,rM inventory,
"August 11, 2006",MNC,PL-A,01,L10,rM,cf. BIATLONG,rM inventory,
"August 11, 2006",MNC,PL-A,01,L10,rM,LECASPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L10,rM,CLADSPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L10,rM,LOBAPULM,rM inventory,
"August 11, 2006",MNC,PL-A,01,L10,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L11,rM,ROPACHLO,rM inventory,
"August 11, 2006",MNC,PL-A,01,L11,rM,cf. BIATLONG,rM inventory,
"August 11, 2006",MNC,PL-A,01,L11,rM,PERTMACO,rM inventory,
"August 11, 2006",MNC,PL-A,01,L11,rM,LECASPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L11,rM,CLADSPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L11,rM,LOBAPULM,rM inventory,
"August 11, 2006",MNC,PL-A,01,L11,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L12,rM,LOBAQUER,rM inventory,
"August 11, 2006",MNC,PL-A,01,L12,rM,PERTAMAR,rM inventory,
"August 11, 2006",MNC,PL-A,01,L12,rM,LOBAPULM,rM inventory,
"August 11, 2006",MNC,PL-A,01,L12,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L13,rM,LECACAES,rM inventory,
"August 11, 2006",MNC,PL-A,01,L13,rM,USNESPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L13,rM,PERTMACO,rM inventory,
"August 11, 2006",MNC,PL-A,01,L13,rM,LECASPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L13,rM,PERTAMAR,rM inventory,
"August 11, 2006",MNC,PL-A,01,L13,rM,CLADSPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L13,rM,LOBAPULM,rM inventory,
"August 11, 2006",MNC,PL-A,01,L13,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L14,rM,CONOURCE ,rM inventory,
"August 11, 2006",MNC,PL-A,01,L14,rM,PERTAMAR,rM inventory,
"August 11, 2006",MNC,PL-A,01,L14,rM,CLADSPP.,rM inventory,
"August 11, 2006",MNC,PL-A,01,L14,rM,LOBAPULM,rM inventory,
"August 11, 2006",MNC,PL-A,01,L14,rM,PARMSQSA,rM inventory,
"August 11, 2006",MNC,PL-A,01,L01,rM,LOBAPULM,rM ladder,
"August 11, 2006",MNC,PL-A,01,L02,rM,LOBASCRO,rM ladder,
"August 11, 2006",MNC,PL-A,01,L02,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L03,rM,GRAPSCRI,rM ladder,
"August 11, 2006",MNC,PL-A,01,L03,rM,ROPACHLO,rM ladder,
"August 11, 2006",MNC,PL-A,01,L03,rM,PUNCRUDE,rM ladder,
"August 11, 2006",MNC,PL-A,01,L03,rM,CLADSPP.,rM ladder,
"August 11, 2006",MNC,PL-A,01,L03,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L04,rM,PUNCRUDE,rM ladder,
"August 11, 2006",MNC,PL-A,01,L04,rM,PERTAMAR,rM ladder,
"August 11, 2006",MNC,PL-A,01,L04,rM,CLADSPP.,rM ladder,
"August 11, 2006",MNC,PL-A,01,L04,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L05,rM,PERTAMAR,rM ladder,
"August 11, 2006",MNC,PL-A,01,L05,rM,LOBAPULM,rM ladder,
"August 11, 2006",MNC,PL-A,01,L05,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L06,rM,LECACAES,rM ladder,
"August 11, 2006",MNC,PL-A,01,L06,rM,ROPACHLO,rM ladder,
"August 11, 2006",MNC,PL-A,01,L06,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L07,rM,LOBAPULM,rM ladder,
"August 11, 2006",MNC,PL-A,01,L07,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L08,rM,ROPACHLO,rM ladder,
"August 11, 2006",MNC,PL-A,01,L08,rM,PERTAMAR,rM ladder,
"August 11, 2006",MNC,PL-A,01,L08,rM,CLADSPP.,rM ladder,
"August 11, 2006",MNC,PL-A,01,L08,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L09,rM,USNESPP.,rM ladder,
"August 11, 2006",MNC,PL-A,01,L09,rM,PUNCRUDE,rM ladder,
"August 11, 2006",MNC,PL-A,01,L09,rM,CLADSPP.,rM ladder,
"August 11, 2006",MNC,PL-A,01,L09,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L10,rM,CLADSPP.,rM ladder,
"August 11, 2006",MNC,PL-A,01,L10,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L11,rM,ROPACHLO,rM ladder,
"August 11, 2006",MNC,PL-A,01,L11,rM,cf. BIATLONG,rM ladder,
"August 11, 2006",MNC,PL-A,01,L11,rM,PERTMACO,rM ladder,
"August 11, 2006",MNC,PL-A,01,L11,rM,LECASPP.,rM ladder,
"August 11, 2006",MNC,PL-A,01,L11,rM,CLADSPP.,rM ladder,
"August 11, 2006",MNC,PL-A,01,L11,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L12,rM,LOBAQUER,rM ladder,
"August 11, 2006",MNC,PL-A,01,L12,rM,LOBAPULM,rM ladder,
"August 11, 2006",MNC,PL-A,01,L12,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L13,rM,USNESPP.,rM ladder,
"August 11, 2006",MNC,PL-A,01,L13,rM,PERTAMAR,rM ladder,
"August 11, 2006",MNC,PL-A,01,L13,rM,LOBAPULM,rM ladder,
"August 11, 2006",MNC,PL-A,01,L13,rM,PARMSQSA,rM ladder,
"August 11, 2006",MNC,PL-A,01,L14,rM,GRAPSCRI,rM ladder,
"August 11, 2006",MNC,PL-A,01,L14,rM,CLADSPP.,rM ladder,
"August 11, 2006",MNC,PL-A,01,L14,rM,LOBAPULM,rM ladder,
"August 11, 2006",MNC,PL-A,01,L14,rM,PARMSQSA,rM ladder,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,PLATTUCK,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,HYPOPHYS,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,LOXOOCHR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,PLATGLAU,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,USNESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,CLADSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,LOXOOCHR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,PLATGLAU,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,ROPACHLO,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,BRYOSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,OCHRPSEU,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,HYPOTUBU,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,USNESTRI,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,PLATTUCK,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,HYPOPHYS,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,LOXOOCHR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,PLATGLAU,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,USNESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,ROPACHLO,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,LOXOOCHR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,PLATGLAU,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,USNESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,ROPACHLO,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,CLADSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,LEPRSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,USNESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,PUNCRUDE,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,LECASPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,PERTAMAR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,CLADSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,LOBAPULM,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,PERTSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,THELLEPA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,COLLSUBF,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,LEPTCYAN,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,LOBAQUER,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,LECASPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,PERTAMAR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,CLADSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,LOBAPULM,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,cf. LECATHYS,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,PYRELEPA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,PERTGLOB,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,cf. LECACAES,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,PUNCRUDE,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,LECASPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,PERTAMAR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,CLADSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,LOBAPULM,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,COLLSUBF,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,PERTGLOB,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,LECACAES,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,LOBAQUER,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,LOBASCRO,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,PUNCRUDE,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,LECASPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,PERTAMAR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,LOBAPULM,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,HYPOTUBU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,PLATTUCK,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,PLATGLAU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,wP,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,HYPOTUBU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,USNESTRI,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,PLATTUCK,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,PLATGLAU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,wP,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,HYPOTUBU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,USNESTRI,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,CLADSPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,wP,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,HYPOTUBU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,USNESTRI,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,PLATTUCK,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,PLATGLAU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,wP,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,HYPOTUBU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,USNESTRI,Branches,
